"Year","Quarter","Group","Unit","Inflation Deflator","Adult Population","Working Age Population","Household Population","Real Total Factor Income","Real Factor Income Share","Real Factor Income Per Unit Growth","Real Factor Income Per Unit","Real Factor Income Threshold"
"2011","1","Bottom 50%","adult_equal_split","0.68761806","114404341.5984618","93933481.24512042","85163208.80786918","2058541878857.7595","0.10761573920422705","0.08395113520629409","17993.56431841427","-4472633.0217506"
"2011","2","Bottom 50%","adult_equal_split","0.6921654733333332","114772725.85977669","94153564.93726222","85509660.19847427","2071587680044.95","0.10749392486801147","0.08731937594333929","18049.47703843775","-4447643.250948253"
"2011","3","Bottom 50%","adult_equal_split","0.6963340066666667","115098605.45530398","94338606.09720933","85824596.56841053","2073078475427.0159","0.10720771043552046","0.08502110200459484","18011.325743056466","-4494442.513109882"
"2011","4","Bottom 50%","adult_equal_split","0.6971601466666666","115407267.6343016","94509401.48116863","86126811.85402913","2095297648859.6008","0.10720889724209873","0.09371727245433135","18155.681975758274","-3341001.027521364"
"2012","1","Bottom 50%","adult_equal_split","0.7012528166666666","115743500.7657096","94640222.2800232","86396445.30085142","2141681108426.115","0.10739885276088676","0.11468124987324302","18503.68352657097","-866575.8882193239"
"2012","2","Bottom 50%","adult_equal_split","0.7041479933333333","116095890.4258254","94753152.28556816","86651535.14660275","2122598285565.6072","0.10641736429558604","0.10139592728143555","18283.147472147193","-899017.309818618"
"2012","3","Bottom 50%","adult_equal_split","0.7080133399999999","116390320.14998247","94819022.03625043","86863375.99587081","2074498245688.4707","0.10508161548967805","0.07371424028089109","17823.632094277586","-917875.6261029501"
"2012","4","Bottom 50%","adult_equal_split","0.7115603699999999","116659993.98829453","94865072.13718952","87056757.06422795","2077845272714.928","0.10409905255967491","0.07296056090487596","17811.121033688854","-678798.3926076684"
"2013","1","Bottom 50%","adult_equal_split","0.7143873766666667","116973899.97362308","94970745.58552426","87323824.06416632","2082726325386.4626","0.10422080659610247","0.07259493213000852","17805.05160429895","-464746.81072854437"
"2013","2","Bottom 50%","adult_equal_split","0.7159258500000001","117315967.9616368","95110842.9539966","87632312.4184875","2100638586047.796","0.10497651589623691","0.0786653157261128","17905.819834642803","-1030970.8381843312"
"2013","3","Bottom 50%","adult_equal_split","0.7194350000000002","117619516.97651136","95219519.48408842","87912102.2302776","2109170873519.9248","0.10489083647661407","0.0802514991473295","17932.150443545237","-786220.9212001826"
"2013","4","Bottom 50%","adult_equal_split","0.7232397","117905829.6212848","95314107.55194484","88179060.98461051","2120070113365.41","0.10506347493987732","0.08319700189223767","17981.04572246432","-399189.47592727706"
"2014","1","Bottom 50%","adult_equal_split","0.72598332","118224323.26496808","95443135.9713658","88495810.33412202","2139774871625.6028","0.10517574509379973","0.09031942699814266","18099.27781806686","-291086.68358020607"
"2014","2","Bottom 50%","adult_equal_split","0.7300911733333333","118566045.53009015","95595233.98878497","88842744.06790346","2164934935972.0388","0.10477302187394046","0.09996031670988231","18259.316369142238","-258870.83548788718"
"2014","3","Bottom 50%","adult_equal_split","0.7330924466666667","118857558.32515411","95706971.44301932","89151965.92175253","2198344141056.9739","0.1049898648817835","0.11419544804425442","18495.61922720175","-237719.49786417335"
"2014","4","Bottom 50%","adult_equal_split","0.73382004","119127546.90220289","95801561.95228131","89444906.88440679","2207144700072.993","0.10471638584157579","0.1161205681580033","18527.576177531268","-204196.9646678028"
"2015","1","Bottom 50%","adult_equal_split","0.7334183466666667","119431806.13994713","95919978.30522901","89712290.3640735","2221329418422.3354","0.10475871963671296","0.12043191781809653","18599.144484338103","-166340.3490951724"
"2015","2","Bottom 50%","adult_equal_split","0.7376323333333333","119754082.69353195","96045843.7710789","89968131.8913129","2231804574225.387","0.10494143938909063","0.12268608234564439","18636.563564491564","-174703.5864454254"
"2015","3","Bottom 50%","adult_equal_split","0.7395877433333333","120038623.68770713","96134531.20926666","90196339.05925542","2226804547464.2637","0.10466989556455349","0.11751560440362425","18550.733747643804","-181249.83803713368"
"2015","4","Bottom 50%","adult_equal_split","0.7395725466666666","120303185.00930198","96199869.68300146","90410294.01086281","2247855775605.3833","0.10551811016910301","0.12559931886904635","18684.92322486372","-186323.67763440582"
"2016","1","Bottom 50%","adult_equal_split","0.7389283600000001","120594813.60435492","96389962.0577764","90700892.86835127","2260242205689.749","0.1053997286770054","0.12906476272710107","18742.449514496595","-183155.00855146258"
"2016","2","Bottom 50%","adult_equal_split","0.74395325","120896709.02518426","96641920.77799611","91026870.86966003","2242114062134.5024","0.10517989697920915","0.11721234902254736","18545.699715179533","-185383.43579377895"
"2016","3","Bottom 50%","adult_equal_split","0.74585563","121152606.31100537","96857069.0578158","91317838.27887775","2264481676933.6226","0.10550879610003353","0.12597449567210758","18691.151151305603","-183940.72638671962"
"2016","4","Bottom 50%","adult_equal_split","0.74946322","121387303.40745878","97055223.25992636","91592405.75773774","2270899048306.945","0.10494229764660248","0.1269822305474662","18707.87952743505","-163125.60282858383"
"2017","1","Bottom 50%","adult_equal_split","0.7532830833333334","121654004.64231257","97188270.77831034","91578954.80291975","2307724332363.646","0.10582373738758824","0.14274682524931492","18969.571442788285","-135661.4090916362"
"2017","2","Bottom 50%","adult_equal_split","0.7552536333333334","121927044.24756233","97280952.8126566","91414035.07752685","2332487221866.4907","0.10645460691903397","0.15242250655543899","19130.18753354323","-145153.82720167222"
"2017","3","Bottom 50%","adult_equal_split","0.7591341733333333","122150535.02751698","97334026.93069519","91211748.36285931","2357640998045.08","0.10687481178987536","0.16271909659406703","19301.110695208758","-143477.1187107435"
"2017","4","Bottom 50%","adult_equal_split","0.7638028066666666","122359797.93530683","97375743.61790578","90998780.63681734","2390115726749.9526","0.10702129659706017","0.17671877356696128","19533.505016195246","-140454.388476659"
"2018","1","Bottom 50%","adult_equal_split","0.7686609999999999","122607530.66771102","97446333.23799996","91072993.25085334","2396717614829.16","0.10662901463953484","0.17758489398892635","19547.882595602598","-137392.9098582629"
"2018","2","Bottom 50%","adult_equal_split","0.7740951766666667","122863168.13360171","97522423.62409651","91282354.96998858","2394793293471.7397","0.10601845225842048","0.17419121664972792","19491.547628558914","-133115.95346943694"
"2018","3","Bottom 50%","adult_equal_split","0.7774375866666667","123075291.89644063","97564125.11128509","91459364.74002413","2410728474265.3984","0.10588786712059454","0.17996717775900478","19587.42845228318","-134050.77717449257"
"2018","4","Bottom 50%","adult_equal_split","0.7807874666666668","123272063.92659523","97593855.77841772","91624935.88865815","2429249333250.2627","0.10627666031963705","0.18713450628599732","19706.405943659764","-130490.37626297161"
"2019","1","Bottom 50%","adult_equal_split","0.7831294933333334","123511220.33247155","97641824.94342655","91713111.64920904","2455129348722.321","0.106287242450571","0.19745849447442082","19877.78391399197","-127619.88701807702"
"2019","2","Bottom 50%","adult_equal_split","0.78717667","123772137.80481638","97699345.68205118","91763068.0615996","2469505472786.0083","0.10680342781935888","0.20193118854549838","19952.03053437049","-129963.11447508"
"2019","3","Bottom 50%","adult_equal_split","0.7896777966666667","123991087.25679696","97723853.40164702","91782020.42038538","2479589759140.8184","0.10673123545326685","0.2047082089782306","19998.129010719615","-130384.24168196785"
"2019","4","Bottom 50%","adult_equal_split","0.7921333700000001","124184897.03989995","97728734.42662327","91782544.53351353","2505215772499.9487","0.1070734406518269","0.2152590379699349","20173.272533253672","-136816.9591177747"
"2020","1","Bottom 50%","adult_equal_split","0.7960441333333333","124328481.67303081","97693575.63808198","91650588.90353183","2502807238737.2554","0.10792005582236101","0.2126885479910048","20130.602457764602","-567467.5992360731"
"2020","2","Bottom 50%","adult_equal_split","0.7928761033333332","124519034.92208712","97695055.67577557","91505614.53303961","1957646281039.9167","0.09481701011990439","-0.05291058771847773","15721.662814563548","-1915133.1720023311"
"2020","3","Bottom 50%","adult_equal_split","0.8001368466666667","124597284.63675238","97608584.66400325","91278419.17384003","2236803601490.114","0.10022017206371403","0.08146328363558425","17952.266038631835","-756940.4489559048"
"2020","4","Bottom 50%","adult_equal_split","0.8051239266666667","124712298.40512113","97551125.23105277","91078562.83418648","2403164113671.7153","0.10339643844556334","0.16082472769768913","19269.664214391807","-575361.3880498629"
"2021","1","Bottom 50%","adult_equal_split","0.8153783266666667","124925680.2882601","97569978.3288099","91328016.73543854","2399314206891.2554","0.10231044234507618","0.15698547401812532","19205.932690179885","-117700.9662741293"
"2021","2","Bottom 50%","adult_equal_split","0.8280732799999999","125166595.15674454","97609807.13841254","91786551.33209692","2405888740744.4185","0.10132369619803112","0.15792279912949497","19221.49226582024","-103917.038753604"
"2021","3","Bottom 50%","adult_equal_split","0.8408061066666667","125336809.30279098","97594334.37032743","92193556.8577025","2443626500613.1743","0.10178974233645968","0.17448830209732663","19496.47924026705","-100887.94974634309"
"2021","4","Bottom 50%","adult_equal_split","0.8552745366666668","125492571.55140805","97567530.71369737","92590080.23001833","2511226980266.8374","0.10259635364705769","0.20548123351294875","20010.961200505106","-86552.08171760848"
"2022","1","Bottom 50%","adult_equal_split","0.8725472299999999","125687623.19664122","97540726.85589857","92824074.28081012","2538152284000.283","0.10378959359193869","0.21651555277765142","20194.130650631247","-511633.7677367197"
"2022","2","Bottom 50%","adult_equal_split","0.8922679233333334","125929709.50542784","97535228.12714867","92997017.52174906","2563531739032.1978","0.10487792957316726","0.22631771274670087","20356.84628432899","-497868.4278583709"
"2022","3","Bottom 50%","adult_equal_split","0.9021434200000001","126161153.58602083","97521527.14870232","93162102.86485964","2615486700443.803","0.10609065124945535","0.24887614029865618","20731.315671273394","-505813.63743850146"
"2022","4","Bottom 50%","adult_equal_split","0.91073054","126398338.89226933","97512304.25051564","93331428.96145551","2614832045624.4575","0.10706245299339157","0.2462206294445646","20687.234251180365","-543889.831526142"
"2023","1","Bottom 50%","adult_equal_split","0.9192494133333334","126664394.77671237","97547226.08109374","93474738.70659769","2667528586395.037","0.10848873016358039","0.2686652194026833","21059.813936642833","-585431.585730503"
"2023","2","Bottom 50%","adult_equal_split","0.9240393433333334","126920310.39035743","97585417.0175123","93586969.39523782","2682019789828.9478","0.10869864912114555","0.27298520579691626","21131.52561304097","-626570.8480908498"
"2023","3","Bottom 50%","adult_equal_split","0.9315729533333333","127223811.28223741","97660326.06426544","93734351.23877414","2688581456704.4526","0.10827869571867095","0.2730553933700175","21132.69072516635","-620831.4546297067"
"2023","4","Bottom 50%","adult_equal_split","0.93529427","127542775.16411662","97747173.0410279","93893158.58329421","2723476649709.0737","0.10834472511988474","0.28635339659678893","21353.437277843608","-570748.8709678513"
"2024","1","Bottom 50%","adult_equal_split","0.9426383966666667","127824032.67558353","97758848.83337629","94069731.98791897","2725696568107.2188","0.10806060893224952","0.284569175397101","21323.81924629946","-605004.6338402646"
"2024","2","Bottom 50%","adult_equal_split","0.9486485933333334","128123890.01247333","97761791.01500916","94282755.40627412","2726970388465.4927","0.10734831142651399","0.2821617303749474","21283.85571340374","-590939.4532197149"
"2024","3","Bottom 50%","adult_equal_split","0.9526578966666666","128380897.37317479","97732358.31965627","94464257.5451008","2711404513748.2876","0.10654939614246357","0.2722908726181265","21119.999697983385","-613547.8380989124"
"2024","4","Bottom 50%","adult_equal_split","0.95837249","128566895.6273941","97649356.72015023","94593526.74654551","2737771130537.7925","0.10616184576890611","0.2828045331233028","21294.52622448207","-589815.62680748"
